poi_geohash6,poi_id,poi_name,poi_latitude,poi_longitude,poi_house,poi_street,poi_country_name,poi_city_name,poi_category_l1,poi_category_l2,poi_category_l3,poi_postcode,poi_l1,poi_l2,poi_l3,poi_l4
w3gv6g,IT.1NG52V88HWQS0,"{""en"":""73/2/6 Ni Su Huynh Lien St."",""vi"":""73/2/6 Ni Sư Huỳnh Liên""}",10.78329887,106.6485205,73/2/6,"{""en"":""Đường Ni Sư Huỳnh LIên""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1O6VSE52TX7CO,"{""en"":""130/3/7 Ni Su Huynh Lien St."",""vi"":""130/3/7 Ni Sư Huỳnh Liên""}",10.78411643,106.646828,130/3/7,"{""en"":""Ni Su Huynh Lien St""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1SY2GCS8Q3OO7,"{""en"":""61/54 Street No.1"",""vi"":""61/54 Đường Số 1""}",10.7855783,106.6468587,61/54,"{""en"":""Đường Số 1"",""vi"":""Đường Số 1""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1UNXFCDKE6QIV,"{""en"":""Xuan Phuc Fabric Store"",""vi"":""Cửa Hàng Vải Xuân Phúc""}",10.78504732,106.6518422,75,"{""en"":""Phú Hòa"",""vi"":""Phú Hòa""}",Vietnam,Ho Chi Minh,general merchandise,fashion,fabric stores,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.1XBKIBUP0RO1A,"{""en"":""1 Dong Son St."",""vi"":""1 Đông Sơn""}",10.786613564378712,106.65458842405889,1,"{""en"":""Đông Sơn"",""vi"":""Đông Sơn""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Son Nhat Ward,,
w3gyjp,IT.23B3I4104U33D,"{""en"":""20/A14 Quarter 3"",""vi"":""20/A14 KP.3""}",10.93845314,106.7495419,20/A14,"{""en"":""Kp.3""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,An Phu Ward,,KP. 3
w3gv6g,IT.2972SXYMIBVQX,"{""en"":""911/32/5/15-17 Lac Long Quan St."",""vi"":""911/32/5/15-17 Lạc Long Quân""}",10.785848,106.649819,911/32/5/15-17,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2D0X2HZ8P9995,"{""en"":""Hien Dat Advertising"",""vi"":""Quảng Cáo Hiển Đạt""}",10.786945646846107,106.64786613325265,166,"{""en"":""Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,professional services,advertising,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2EJFV8JY0KTFN,"{""en"":""1007/49 Lac Long Quan St."",""vi"":""1007/49 Lạc Long Quân""}",10.787358389983282,106.64992946391669,1007/49,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2EVN89QGNES6W,"{""en"":""61/40 Street No.1"",""vi"":""61/40 Đường Số 1""}",10.78588376,106.646774,61/40,"{""en"":""Đường Số 1"",""vi"":""Đường Số 1""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2IWXDIETON5S0,"{""en"":""1059 Lac Long Quan St."",""vi"":""1059 Lạc Long Quân""}",10.78833,106.6517,1059,"{""en"":""Lạc Long Quân.""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2RLHQPZCH0PSZ,"{""en"":""180/13B Hong Lac St."",""vi"":""180/13B Hồng Lạc""}",10.78765898,106.6478276,180/13B,"{""en"":""Hong Lac""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.2SSRBL5TSFJOI,"{""en"":""Dong Gia Beer Vietoi - 30K Le Hong Phong"",""vi"":""Bia Vietoi Dong Gia - 30K Lê Hồng Phong""}",10.94009664887609,106.74955725576028,,"{""en"":""Lê Hồng Phong"",""vi"":""Lê Hồng Phong""}",Vietnam,Ho Chi Minh,food and beverage,vietnamese,,75000,Ho Chi Minh City,Tan Dong Hiep Ward,,
w3gv6g,IT.2U3XUASUP7AMG,"{""en"":""J&M Catholic Rosary Store"",""vi"":""Cửa Hàng Chuỗi Mân Côi J&M Catholic""}",10.787966005499186,106.65106451698135,8,"{""en"":""Bảy Hiền"",""vi"":""Bảy Hiền""}",Vietnam,Ho Chi Minh,religious organization,churches,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2ZFPKSXK0DR45,"{""en"":""VietinBank - 488 Ly Thuong Kiet"",""vi"":""VietinBank - 488 Lý Thường Kiệt""}",10.78674270802486,106.6538016714029,488,"{""en"":""Lý Thường Kiệt"",""vi"":""Lý Thường Kiệt""}",Vietnam,Ho Chi Minh,financial,banks,,70000,Ho Chi Minh City,Tan Son Nhat Ward,,
w3gyjp,IT.31WIL0ZLVCRGI,"{""en"":""18/A9 Street X3 - Quarter 3"",""vi"":""18/A9 Đường X3 - KP.3""}",10.93945816,106.7461843,18/A9,"{""en"":""Street X3, Quarter 3""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,An Phu Ward,,An Phu Residence
w3gv6g,IT.32D6C5YSY1APR,"{""en"":""68 Ni Su Huynh Lien St."",""vi"":""68 Ni Sư Huỳnh Liên""}",10.783543502974666,106.64816325662315,68,"{""en"":""Ni Sư Huỳnh Liên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.36GJ985ZOARL3,"{""en"":""TD.DESIGN 'N' DECOR Co.,LTD"",""vi"":""Công Ty TNHH TD.DESIGN 'N' DECOR""}",10.788362095604754,106.6518054376142,1254,"{""en"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,professional services,interior design,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.387S6P7B47ZAO,"{""en"":""Big Event Media and Event Company Limited""}",10.7839945,106.6477903,229,"{""en"":""Bùi Thế Mỹ"",""vi"":""Bùi Thế Mỹ""}",Vietnam,Ho Chi Minh,industrial,company type,entertainment,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.38OXW5LK556Y4,"{""en"":""Huong Dung Fabric Shop"",""vi"":""Cửa Hàng Vải Hương Dũng""}",10.785311079054637,106.65185455844215,41,"{""en"":""Tân Tiến"",""vi"":""Tân Tiến""}",Vietnam,Ho Chi Minh,general merchandise,fashion,fabric stores,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.38SKR1PSXZ4RX,"{""en"":""144/11 Hong Lac St."",""vi"":""144/11 Hồng Lạc""}",10.786981,106.648277,144/11,"{""en"":""Hong Lac""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.3950C4XGDB57N,"{""en"":""266 Hong Lac St."",""vi"":""266 Hồng Lạc""}",10.78783567,106.6456312,266,"{""en"":""Đường Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.3A26BE68LVS3C,"{""en"":""1152 Lac Long Quan St."",""vi"":""1152 Lạc Long Quân""}",10.78627,106.6513,1152,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.3AQ3F9UY16MC9,"{""en"":""61A Ni Su Huynh Lien St."",""vi"":""61A Ni Sư Huỳnh Liên""}",10.78347933,106.6490614,61A,"{""en"":""Ni Sư Huỳnh Liên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.3RYZAR2P30PQF,"{""en"":""Branch of Phuc Song Thanh Trading One Member Co.,LTD"",""vi"":""Chi Nhánh Công Ty TNHH MTV TM Phúc Song Thành""}",10.78489604,106.6513576,28,"{""en"":""Phú Hòa"",""vi"":""Phú Hòa""}",Vietnam,Ho Chi Minh,home services,logistics,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.021X9EML5ZC08,"{""en"":""Ngoc Anh Jacket Shop"",""vi"":""Cửa Hàng Áo Khoác Ngọc Anh""}",10.78499129,106.6504774,20,"{""en"":""Đường Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,general merchandise,fashion,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.03R3443PQ9TZ9,"{""en"":""235A Nghia Phat St."",""vi"":""235A Nghĩa Phát""}",10.78359925042119,106.65500493509438,235A,"{""en"":""Nghĩa Phát"",""vi"":""Nghĩa Phát""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.05F0AI17Z46JM,"{""en"":""10 Tan Tho St."",""vi"":""10 Tân Thọ""}",10.78724119,106.6528622,10,"{""en"":""Tân Thọ"",""vi"":""Tân Thọ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gyjp,IT.07ECJGV21EPYV,"{""en"":""9/A9 Street X3 - Quarter 3"",""vi"":""9/A9 Đường X3 - KP.3""}",10.93895777,106.7453976,9/A9,"{""en"":""Street X3, Quarter 3""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,An Phu Ward,,An Phu Residence
w3gv6g,IT.07Y6N9GTW16LC,"{""en"":""45/16 Duy Tan St."",""vi"":""45/16 Duy Tân""}",10.78425473,106.6526119,45/16,"{""en"":""Duy Tan St."",""vi"":""Duy Tân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.08XKC97Q09LRV,"{""en"":""16/20 Thai Thi Nhan St."",""vi"":""16/20 Thái Thị Nhạn""}",10.78418895,106.6443187,16/20,"{""en"":""Thái Thị Nhạn"",""vi"":""Thái Thị Nhạn""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0GHJ2NZ9MTPOU,"{""en"":""Bánh kem Tân Bình""}",10.787687000003247,106.64530799999626,275,"{""en"":""Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,food and beverage,desserts,cold dessert,70000,Ho Chi Minh City,Bay Hien Ward,,Phường 10
w3gyjp,IT.0NV16OZMCHXCD,"{""en"":""Thanh Cong Garage"",""vi"":""Garage Thành Công""}",10.938445257224842,106.7500686728904,4,"{""en"":""Lê Hồng Phong"",""vi"":""Lê Hồng Phong""}",Vietnam,Ho Chi Minh,auto,parking,parking garage,75000,Ho Chi Minh City,Tan Dong Hiep Ward,,
w3gv6g,IT.0OVQ15GC6XGNO,"{""en"":""49/8/14 Hong Lac St."",""vi"":""49/8/14 Hồng Lạc""}",10.78524862,106.6490074,49/8/14,"{""en"":""Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0T6GVVUF65U9J,"{""en"":""37/23 Bui The My St."",""vi"":""37/23 Bùi Thế Mỹ""}",10.785392195992827,106.64769011103402,37/23,"{""en"":""Bui The My St.""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0V2Z8VF01JW5W,"{""en"":""Hung Fabric Store"",""vi"":""Cửa Hàng Vải Hùng""}",10.78655639348571,106.64808964883429,9,"{""en"":""Đường Số 1"",""vi"":""Đường Số 1""}",Vietnam,Ho Chi Minh,general merchandise,fashion,fabric stores,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.11UJ9XTTFX4LJ,"{""en"":""77 Ni Su Huynh Lien St."",""vi"":""77 Ni Sư Huỳnh Liên""}",10.78350345,106.6486097,77,"{""en"":""Ni Sư Huỳnh LIên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.129Y62EW83STB,"{""en"":""Vu Son Fabric Store"",""vi"":""Cửa hàng Vải Vũ Sơn""}",10.78489604302429,106.65135755296262,28,"{""en"":""Phú Hòa"",""vi"":""Phú Hòa""}",Vietnam,Ho Chi Minh,general merchandise,fashion,fabric stores,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.169LKYJD5JI2E,"{""en"":""Huong Nguyen - Machining Cutting"",""vi"":""Hương Nguyễn - Gia công cắt""}",10.78354277,106.6538347,9,"{""en"":""Đông Hồ"",""vi"":""Đông Hồ""}",Vietnam,Ho Chi Minh,general merchandise,home tools,hardware,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.1CNP23L8NTL03,"{""en"":""958/87/33 Lac Long Quan St."",""vi"":""958/87/33 Lạc Long Quân""}",10.783211410579455,106.6522914932795,958/87/33,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gyjp,IT.1FA40UI4AQDJC,"{""vi"":""Sửa Xe Long""}",10.937640054516152,106.74575444032592,64,"{""en"":""Đường X1, Tổ 7"",""vi"":""Đường X1, Tổ 7""}",Vietnam,Ho Chi Minh,auto,auto repair,motorcycle repair,75000,Ho Chi Minh City,An Phu Ward,,KP. 3
w3gv6g,IT.1GHZ2Y4LMPGEN,"{""en"":""Utpala Coffee""}",10.783790441929028,106.65349845960395,24,"{""en"":""Đông Hồ"",""vi"":""Đông Hồ""}",Vietnam,Ho Chi Minh,food and beverage,mediterranean,italian,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.1H09BCO2X3C7C,"{""en"":""450-452 Ly Thuong Kiet St."",""vi"":""450-452 Lý Thường Kiệt""}",10.785772879537973,106.6538637013125,450-452,"{""en"":""Lý Thường Kiệt"",""vi"":""Lý Thường Kiệt""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Son Nhat Ward,,
w3gyjp,IT.1HJX8Q4ZPYR1O,"{""en"":""Real Estate - 12 Street N1"",""vi"":""Nhà Đất - 12 Đường N1""}",10.939444,106.750045,12,"{""en"":""Đường N1, KDC Phát Triển Đô Thị Tân Bình"",""vi"":""Đường N1, KDC Phát Triển Đô Thị Tân Bình""}",Vietnam,Ho Chi Minh,professional services,real estate agents,,75000,Ho Chi Minh City,Tan Dong Hiep Ward,,
w3gv6g,IT.1IKSXCLAL3Y8P,"{""en"":""Phuc Danh Mechanical Manufacturing"",""vi"":""Cơ Khí Chế Tạo Phúc Danh""}",10.788506808802381,106.65118229142314,32,"{""en"":""Bảy Hiền"",""vi"":""Bảy Hiền""}",Vietnam,Ho Chi Minh,industrial,company type,manufacturing,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1JOREZKC55P5B,"{""en"":""Athuỷ siêu ăn vặt""}",10.78376111,106.649977,817/25,"{""en"":""Đường Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,food and beverage,chinese,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1LSAP97Q7WVFK,"{""en"":""49/17 Hong Lac St."",""vi"":""49/17 Hồng Lạc""}",10.78491259,106.6496012,49/17,"{""en"":""Đường Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1Q3BCAN2GBZ46,"{""en"":""Tuyet Clothing Store"",""vi"":""Cửa Hàng Quần Áo Tuyết""}",10.786588245750679,106.6522296556459,48,"{""en"":""Lê Minh Xuân"",""vi"":""Lê Minh Xuân""}",Vietnam,Ho Chi Minh,general merchandise,fashion,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gyjp,IT.1SUS4V6BRC55B,"{""vi"":""282C/3""}",10.941783382650785,106.7440374185416,,{},Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,An Phu Ward,,
w3gv6g,IT.1UINPLA1HSFJN,"{""en"":""Kim Oanh Shop"",""vi"":""Tiệm Kim Oanh""}",10.785812723,106.6543633,133/28,"{""en"":""Phú Hoà"",""vi"":""Phú Hoà""}",Vietnam,Ho Chi Minh,general merchandise,,,70000,Ho Chi Minh City,Tan Son Nhat Ward,,
w3gv6g,IT.1VMRS8L5TJ11O,"{""en"":""212/1 Hong Lac St."",""vi"":""212/1 Hồng Lạc""}",10.787716061464948,106.64722461023138,212/1,"{""en"":""Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1X8EYIWYOU7AY,"{""en"":""449 Ly Thuong Kiet St."",""vi"":""449 Lý Thường Kiệt""}",10.78473314,106.6540469,449,"{""en"":""Ly Thuong Kiet St.""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.23C0TDPVNQCAV,"{""en"":""Quoc Dat Mechanical Electrical Refrigeration"",""vi"":""Cơ Điện Lạnh Quốc Đạt""}",10.784847243961124,106.65063041070431,5B,"{""en"":""Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,general merchandise,electronics,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2ETG8UN8IBKOZ,"{""en"":""36 Tan Tien St."",""vi"":""36 Tân Tiến""}",10.786741177386745,106.65160639938904,36,"{""en"":""Tân Tiến"",""vi"":""Tân Tiến""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.2FQO00Q9Z1M51,"{""en"":""35 Dang Minh Tru St."",""vi"":""35 Đặng Minh Trứ""}",10.78520993,106.6466148,35,"{""en"":""Dang Minh Tru St.""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2H6QJAIJ2XP2Z,"{""en"":""286 Vo Thanh Trang St."",""vi"":""286 Võ Thành Trang""}",10.78851093,106.6465878,286,"{""en"":""Vo Thanh Trang St."",""vi"":""Võ Thành Trang""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.2L1R0WD7F3IO6,"{""vi"":""06/A2 P.An Phú""}",10.939528690935688,106.74340767217495,,"{""en"":""Đường X5""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,An Phu Ward,,
w3gv6g,IT.2MVWUQAPJ1F3S,"{""en"":""985/8/22 Lac Long Quan St."",""vi"":""985/8/22 Lạc Long Quân""}",10.787215252345135,106.65057586971756,985/8/22,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.2RD1KZ97Q3NCY,"{""en"":""9/A13 Street X2 - Quarter 3"",""vi"":""9/A13  Đường X2 - KP.3""}",10.939574369801143,106.74760982827964,9/A13,"{""en"":""Street X2"",""vi"":""Đường X2""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,An Phu Ward,,Quarter 3
w3gv6g,IT.2X1NCDRTL9UCU,"{""en"":""362 Ly Thuong Kiet St."",""vi"":""362 Lý Thường Kiệt""}",10.78333,106.6546,362,"{""en"":""Đường Lý Thường Kiệt""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.311S1856QOG2J,"{""en"":""15/4A Bui The My St."",""vi"":""15/4A Bùi Thế Mỹ""}",10.7843329179437,106.64821343222934,15/4A,"{""en"":""Đường Bùi Thế Mỹ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.39E553T69EYIQ,"{""en"":""Thịt heo Bà Lý""}",10.78717670157092,106.6508753660722,1007/13E,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,food and beverage,chinese,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.3J4NXZBU0259Z,"{""en"":""Quoc Khang Technology Trading Production Co.,LTD"",""vi"":""Công Ty TNHH Sản Xuất Thương Mại Công Nghệ Quốc Khang""}",10.78840392,106.6452073,66/4,"{""en"":""Đường Phan Sào Nam"",""vi"":""Phan Sào Nam""}",Vietnam,Ho Chi Minh,industrial,company type,service,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.0031DP8TPPFUH,"{""en"":""Vu Phat Mobile Phone Shop"",""vi"":""Tiệm Điện Thoại Di Động Vũ Phát""}",10.936980619629622,106.74410805405842,34B/A11,"{""en"":""Đường X1, KP.3""}",Vietnam,Ho Chi Minh,general merchandise,electronics,cell phone accessories,75000,Ho Chi Minh City,An Phu Ward,,
w3gv6g,IT.003IM6F6XAGPL,"{""en"":""1017/8K Lac Long Quan St."",""vi"":""1017/8K Lạc Long Quân""}",10.787800778043078,106.64937127921479,1017/8K,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.05J733H82BI44,"{""en"":""144/51 Hong Lac St."",""vi"":""144/51 Hồng Lạc""}",10.78750723,106.648597,144/51,"{""en"":""Hong Lac""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.06PW4GEVLSR2D,"{""en"":""61/37 Street No.1"",""vi"":""61/37 Đường Số 1""}",10.7857077,106.6470319,61/37,"{""en"":""Đường Số 1"",""vi"":""Đường Số 1""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.06YRBFE2URJOC,"{""en"":""Vit Co Quang Ngai"",""vi"":""Vit Cỏ Quảng Ngãi""}",10.787201940585902,106.64453652319298,,{},Vietnam,Ho Chi Minh,food and beverage,vietnamese,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0EB40LOJ9BNMS,"{""en"":""HIGOLD Kitchen Accessories Showroom"",""vi"":""Showroom Phụ Kiện Bếp HIGOLD""}",10.7881632,106.651749,1246,"{""en"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,general merchandise,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.0FMCSA93EVXLE,"{""en"":""1106/3A Lac Long Quan St."",""vi"":""1106/3A Lạc Long Quân""}",10.78536858,106.6513509,1106/3A,"{""en"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.0NRCHKGRLBN4I,"{""en"":""127/A5 Ni Su Huynh Lien St."",""vi"":""127/A5 Ni Sư Huỳnh Liên""}",10.783182115836809,106.64736130742727,127/A5,"{""en"":""Ni Sư Huỳnh Liên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0OAK59YUPZZMW,"{""en"":""45/12 Duy Tan St."",""vi"":""45/12 Duy Tân""}",10.78430661,106.6526568,45/12,"{""en"":""Duy Tân"",""vi"":""Duy Tân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.0P22WUZ4UC0DT,"{""en"":""23/24/11 Bui The My St."",""vi"":""23/24/11 Bùi Thế Mỹ""}",10.784991161066472,106.64768851361555,23/24/11,"{""en"":""Bùi Thế Mỹ"",""vi"":""Bùi Thế Mỹ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0ZOGXBI434ZAB,"{""en"":""16/15 Bui The My St."",""vi"":""16/15 Bùi Thế Mỹ""}",10.78442155,106.6488963,16/15,"{""en"":""Bùi Thế Mỹ"",""vi"":""Bùi Thế Mỹ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.10HVM0NQ3XYXZ,"{""en"":"""",""vi"":""Công Ty Cổ Phần Phầm Mềm Thịnh Phát""}",10.78794,106.6532,538/15,"{""en"":""Lý Thường Kiệt"",""vi"":""Lý Thường Kiệt""}",Vietnam,Ho Chi Minh,professional services,software development,,70000,Ho Chi Minh City,Tan Son Nhat Ward,,Phường 8
w3gv6g,IT.138RJQHQT0I5P,"{""en"":""2A-2B Street No.1"",""vi"":""2A-2B Đường Số 1""}",10.78658867,106.64807892,2A-2B,"{""en"":""Đường Số 1"",""vi"":""Đường Số 1""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.15FX6JQ2JUCSY,"{""en"":""Lam Coffee Shop"",""vi"":""Quán Cà Phê Lam""}",10.78818213,106.6465914,355,"{""en"":""Đường Võ Thành Trang""}",Vietnam,Ho Chi Minh,food and beverage,chinese,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.17L911J0X8PQ9,"{""en"":""Sanding Textile Accessories Transaction Center"",""vi"":""Trung Tâm Giao Dịch Phụ Liệu Dệt May Sanding""}",10.78505893,106.6546706,52-70,"{""en"":""Ba Gia""}",Vietnam,Ho Chi Minh,general merchandise,home furnishing,appliances,70000,Ho Chi Minh City,Tan Son Nhat Ward,,
w3gv6g,IT.1AKZ3QWM6XVZQ,"{""en"":""Minh Hoa Technology Investment And Development Co.,LTD"",""vi"":""Công Ty TNHH Đầu Tư Và Phát Triển Công Nghệ Minh Hòa""}",10.784351935462453,106.64683521288481,130/3/11,"{""en"":""Ni Sư Huỳnh Liên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,professional services,software development,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1FFAWRRCUE699,"{""en"":""23/1 Dang Minh Tru St."",""vi"":""23/1 Đặng Minh Trứ""}",10.78491939,106.646202,23/1,"{""en"":""Dang Minh Tru St.""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1GEAAOQLOGHLC,"{""en"":""32 Bay Hien St."",""vi"":""32 Bảy Hiền""}",10.78847837,106.6513109,32,"{""en"":""Bảy Hiền"",""vi"":""Bảy Hiền""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.1O9QUQRDL8PUY,"{""en"":""9 Street N4"",""vi"":""9 Đường N4""}",10.938956491004333,106.75196322453792,9 ,"{""en"":""Đường N4, KDC Phát Triển Đô Thị Tân Bình"",""vi"":""Đường N4, KDC Phát Triển Đô Thị Tân Bình""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,Tan Dong Hiep Ward,,KP.Tân Phước
